close,epoch,high,low,open
2247.255,1701673200,2259.175,2243.745,2247.145
2255.985,1701676800,2259.965,2241.485,2247.575
2246.449,1701680400,2270.339,2245.735,2255.985
2261.495,1701684000,2276.155,2246.178,2246.315
2238.395,1701687600,2268.215,2213.605,2261.495
2253.525,1701691200,2256.605,2226.605,2238.455
2240.165,1701694800,2255.1915,2236.005,2253.525
2225.615,1701698400,2241.925,2216.085,2240.275
2212.005,1701702000,2227.365,2201.522,2225.615
2226.345,1701705600,2227.185,2210.235,2212.4165
2219.444,1701709200,2231.098,2216.045,2226.345
2224.8925,1701712800,2226.785,2216.525,2219.505
2234.815,1701716400,2235.735,2219.145,2224.895
2229.055,1701720000,2235.805,2226.435,2234.815
2234.8165,1701723600,2235.555,2224.515,2229.055
2228.465,1701727200,2254.795,2220.365,2235.1365
2243.665,1701730800,2244.515,2224.115,2228.465
2252.145,1701734400,2253.595,2233.645,2243.665
2240.115,1701738000,2253.035,2231.345,2252.145
2229.795,1701741600,2241.665,2223.159,2240.115
2231.365,1701745200,2235.8405,2226.595,2229.807
2227.2395,1701748800,2231.565,2225.135,2231.365
2234.975,1701752400,2235.335,2222.635,2227.244
2230.365,1701756000,2238.325,2226.815,2234.975
2200.195,1701759600,2231.728,2188.25,2230.365
2201.8615,1701763200,2207.345,2190.385,2200.251
2207.705,1701766800,2209.995,2200.595,2201.805
2197.715,1701770400,2210.285,2197.715,2207.296
2204.665,1701774000,2207.945,2193.385,2197.715
2212.905,1701777600,2213.225,2202.935,2204.665
2200.845,1701781200,2218.9855,2200.005,2212.805
2215.915,1701784800,2217.8,2199.195,2200.845
2228.514,1701788400,2234.395,2209.453,2215.915
2235.925,1701792000,2243.425,2220.005,2228.435
2294.1325,1701795600,2300.6425,2235.405,2235.995
2280.675,1701799200,2310.925,2278.355,2293.014
2273.445,1701802800,2283.975,2260.211,2280.675
2266.085,1701806400,2278.3315,2252.315,2273.755
2273.715,1701810000,2283.43,2258.335,2266.315
2282.585,1701813600,2286.975,2265.245,2273.745
2293.955,1701817200,2299.435,2279.695,2282.585
2311.1775,1701820800,2312.955,2288.135,2293.98
2296.019,1701824400,2313.195,2285.945,2311.545
2293.175,1701828000,2299.455,2276.7535,2296.018
2282.935,1701831600,2293.8875,2275.215,2293.175
2280.075,1701835200,2285.665,2273.595,2282.935
2270.555,1701838800,2284.575,2258.835,2280.075
2273.295,1701842400,2275.905,2261.401,2270.555
2266.405,1701846000,2275.9895,2264.005,2273.295
2279.865,1701849600,2282.665,2262.435,2266.405
2274.795,1701853200,2283.916,2272.005,2279.865
2276.888,1701856800,2288.495,2270.4885,2274.795
2253.705,1701860400,2278.245,2233.6655,2276.8865
2263.975,1701864000,2269.545,2252.125,2253.705
2261.605,1701867600,2268.995,2256.295,2263.975
2255.175,1701871200,2269.455,2250.435,2261.4045
2252.9115,1701874800,2262.325,2248.332,2255.355
2267.545,1701878400,2272.605,2250.745,2252.841
2269.645,1701882000,2285.465,2265.685,2267.622
2273.335,1701885600,2276.225,2265.415,2269.645
2263.715,1701889200,2274.325,2261.465,2273.725
2252.275,1701892800,2266.001,2252.005,2263.725
2248.315,1701896400,2261.835,2234.815,2252.164
2233.7395,1701900000,2257.915,2219.115,2248.315
2233.185,1701903600,2236.717,2221.118,2233.745
2241.995,1701907200,2245.865,2231.165,2233.185
2244.465,1701910800,2245.785,2237.585,2242.245
2248.935,1701914400,2249.235,2241.547,2244.465
2249.775,1701918000,2250.665,2244.215,2248.935
2265.045,1701921600,2266.905,2248.415,2249.775
2265.275,1701925200,2269.985,2262.465,2265.0945
2260.555,1701928800,2267.848,2258.985,2265.275
2261.955,1701932400,2265.495,2260.345,2260.563
2245.645,1701936000,2269.785,2245.005,2261.955
2242.105,1701939600,2248.689,2222.627,2246.1305
2233.305,1701943200,2244.025,2231.975,2242.105
2236.975,1701946800,2244.495,2231.5725,2233.305
2256.365,1701950400,2256.869,2232.685,2236.975
2249.445,1701954000,2259.035,2244.335,2256.365
2267.588,1701957600,2271.375,2247.7925,2249.445
2322.815,1701961200,2331.625,2266.705,2267.515
2347.675,1701964800,2353.705,2317.87,2322.815
2336.9165,1701968400,2347.995,2325.305,2347.6755
2339.215,1701972000,2358.458,2334.165,2336.975
2337.555,1701975600,2344.665,2327.365,2339.145
2343.8145,1701979200,2348.985,2336.9945,2337.555
2370.798,1701982800,2384.739,2343.565,2343.6885
2351.625,1701986400,2379.245,2351.555,2370.565
2357.045,1701990000,2359.865,2348.795,2351.305
2361.985,1701993600,2365.705,2353.375,2357.045
2362.025,1701997200,2368.305,2357.355,2361.925
2379.165,1702000800,2388.5575,2362.025,2362.025
2376.355,1702004400,2382.855,2370.855,2379.155
2370.7585,1702008000,2394.3045,2370.7585,2376.355
2377.685,1702011600,2378.9195,2369.085,2370.545
2376.005,1702015200,2382.885,2370.445,2377.685
2354.705,1702018800,2377.115,2354.705,2376.005
2353.635,1702022400,2360.295,2351.0015,2354.995
2349.015,1702026000,2359.485,2347.235,2353.635
2359.3645,1702029600,2361.845,2348.215,2348.945
2367.1365,1702033200,2374.685,2356.715,2359.375
2363.595,1702036800,2370.3525,2362.0325,2367.0835
2344.835,1702040400,2364.495,2339.1355,2363.715
2365.385,1702044000,2369.795,2340.082,2344.835
2347.555,1702047600,2379.275,2345.863,2365.375
2356.985,1702051200,2363.245,2346.895,2347.435
2351.765,1702054800,2358.325,2342.395,2356.985
2346.895,1702058400,2358.635,2346.885,2351.765
2354.165,1702062000,2357.545,2346.645,2346.895
2367.355,1702065600,2369.895,2353.405,2354.435
2369.7825,1702069200,2378.845,2362.165,2367.525
2365.405,1702072800,2373.995,2364.205,2369.995
2360.515,1702076400,2367.485,2355.615,2365.405
2363.995,1702080000,2368.425,2360.025,2360.815
2355.925,1702083600,2364.965,2351.515,2363.995
2353.855,1702087200,2357.255,2350.655,2355.925
2361.789,1702090800,2365.165,2353.855,2353.855
2369.625,1702094400,2370.685,2361.015,2361.7885
2368.965,1702098000,2374.743,2367.235,2369.765
2372.655,1702101600,2381.909,2368.735,2368.965
2385.145,1702105200,2390.195,2369.895,2372.485
2363.835,1702108800,2407.005,2359.223,2385.415
2359.954,1702112400,2376.565,2356.805,2364.085
2361.795,1702116000,2364.905,2353.495,2360.0735
2358.675,1702119600,2363.145,2350.885,2361.795
2360.525,1702123200,2363.45,2352.6825,2358.675
2361.472,1702126800,2362.295,2351.745,2360.525
2353.8245,1702130400,2371.685,2338.205,2361.505
2364.545,1702134000,2368.705,2349.1215,2353.815
2356.895,1702137600,2367.345,2347.475,2364.5465
2349.525,1702141200,2356.895,2343.5165,2356.895
2360.545,1702144800,2362.365,2349.075,2349.6645
2359.465,1702148400,2362.435,2357.145,2360.545
2354.655,1702152000,2359.925,2347.622,2359.465
2356.085,1702155600,2359.415,2345.355,2354.655
2354.735,1702159200,2364.295,2354.275,2356.085
2342.215,1702162800,2358.985,2329.825,2354.735
2353.355,1702166400,2354.915,2341.4845,2342.215
2350.695,1702170000,2356.995,2347.5815,2353.355
2346.955,1702173600,2353.505,2344.615,2350.695
2353.035,1702177200,2353.415,2346.625,2346.955
2356.355,1702180800,2356.585,2350.351,2353.035
2358.955,1702184400,2360.465,2353.375,2356.355
2352.035,1702188000,2359.4715,2349.7715,2358.955
2355.6055,1702191600,2356.245,2346.005,2352.035
2345.595,1702195200,2357.9645,2342.36,2355.3465
2323.955,1702198800,2347.508,2323.3945,2345.555
2337.645,1702202400,2338.425,2323.99,2324.185
2339.195,1702206000,2341.325,2335.995,2337.645
2351.475,1702209600,2351.675,2338.795,2339.4835
2346.995,1702213200,2351.895,2341.405,2351.475
2347.635,1702216800,2354.815,2345.385,2346.995
2353.525,1702220400,2357.765,2345.709,2347.635
2349.685,1702224000,2357.705,2346.695,2353.525
2346.685,1702227600,2350.885,2342.155,2349.685
2358.7045,1702231200,2363.669,2346.576,2346.685
2357.115,1702234800,2361.215,2352.605,2358.595
2378.475,1702238400,2379.865,2356.305,2357.115
2361.165,1702242000,2379.975,2361.1105,2378.475
2363.005,1702245600,2369.603,2358.8845,2361.165
2353.855,1702249200,2366.495,2345.135,2363.005
2345.195,1702252800,2356.725,2344.185,2353.889
2333.505,1702256400,2345.215,2328.005,2345.2085
2230.115,1702260000,2333.505,2120.11,2333.505
2251.315,1702263600,2256.995,2225.315,2230.1725
2241.395,1702267200,2252.545,2231.799,2251.315
2250.951,1702270800,2254.8485,2232.2395,2241.395
2243.505,1702274400,2251.431,2227.105,2250.725
2237.155,1702278000,2249.305,2236.035,2243.365
2244.465,1702281600,2246.865,2230.405,2237.155
2248.785,1702285200,2250.515,2241.515,2244.465
2246.085,1702288800,2253.795,2241.905,2248.785
2249.9725,1702292400,2251.3675,2237.765,2246.085
2242.425,1702296000,2252.525,2242.075,2249.9735
2231.965,1702299600,2246.198,2229.535,2242.425
2220.475,1702303200,2237.575,2217.405,2231.845
2220.15,1702306800,2228.879,2201.339,2220.475
2221.415,1702310400,2222.945,2189.0415,2220.055
2206.465,1702314000,2221.885,2202.165,2221.415
2192.315,1702317600,2205.9975,2156.831,2205.925
2188.605,1702321200,2196.815,2160.0255,2192.315
2202.005,1702324800,2202.805,2182.035,2188.605
2219.035,1702328400,2219.7195,2200.955,2202.005
2224.305,1702332000,2226.915,2213.94,2219.035
2225.495,1702335600,2227.985,2216.885,2224.305
2231.525,1702339200,2242.175,2222.105,2225.555
2236.114,1702342800,2241.045,2228.105,2231.525
2239.275,1702346400,2245.165,2233.425,2236.106
2232.235,1702350000,2241.155,2230.385,2239.275
2217.865,1702353600,2235.995,2217.865,2232.235
2226.575,1702357200,2232.495,2217.915,2218.145
2225.615,1702360800,2227.555,2213.116,2226.575
2234.145,1702364400,2239.915,2224.885,2225.615
2236.175,1702368000,2239.165,2227.056,2233.915
2227.345,1702371600,2236.175,2226.7085,2236.175
2226.475,1702375200,2228.635,2222.525,2227.345
2209.515,1702378800,2226.945,2208.025,2226.499
2226.005,1702382400,2229.375,2208.475,2209.497
2224.465,1702386000,2234.795,2216.035,2225.965
2207.955,1702389600,2226.755,2201.765,2224.465
2194.725,1702393200,2213.857,2186.735,2207.7265
2193.364,1702396800,2200.305,2185.695,2194.725
2174.135,1702400400,2193.8285,2168.745,2193.768
2192.475,1702404000,2197.185,2172.785,2174.135
2180.435,1702407600,2192.735,2175.005,2192.475
2188.475,1702411200,2190.995,2172.145,2180.435
2174.005,1702414800,2193.645,2166.6205,2188.515
2189.485,1702418400,2192.467,2173.005,2174.585
2204.705,1702422000,2207.857,2189.375,2189.485
2205.325,1702425600,2208.255,2200.2485,2204.705
2176.32,1702429200,2206.445,2176.32,2205.325
2175.66,1702432800,2181.915,2148.881,2175.665
2167.285,1702436400,2179.795,2163.605,2176.0225
2168.495,1702440000,2169.025,2146.6615,2167.285
2174.675,1702443600,2174.715,2164.235,2168.495
2155.505,1702447200,2177.445,2153.255,2174.675
2174.445,1702450800,2181.2255,2150.005,2155.3485
2186.795,1702454400,2187.782,2173.415,2174.445
2179.435,1702458000,2187.015,2170.235,2186.588
2179.385,1702461600,2182.662,2170.525,2179.435
2173.045,1702465200,2183.185,2171.005,2179.385
2184.155,1702468800,2184.675,2170.6035,2173.045
2192.145,1702472400,2196.845,2181.85,2184.222
2189.825,1702476000,2193.785,2184.065,2192.145
2218.775,1702479600,2226.765,2189.5805,2189.825
2206.595,1702483200,2228.875,2202.475,2218.775
2214.8715,1702486800,2216.762,2203.395,2206.595
2217.58,1702490400,2222.655,2211.155,2214.905
2253.775,1702494000,2256.289,2217.662,2217.662
2259.713,1702497600,2263.765,2246.235,2253.775
2262.636,1702501200,2268.0375,2250.1865,2259.689
2261.525,1702504800,2285.645,2259.4605,2262.595
2261.2695,1702508400,2265.847,2256.705,2261.835
2259.995,1702512000,2263.555,2254.3465,2261.4065
2255.045,1702515600,2261.845,2248.9475,2259.965
2253.225,1702519200,2255.795,2246.615,2255.045
2252.075,1702522800,2255.675,2248.285,2253.225
2248.035,1702526400,2255.815,2247.045,2252.2995
2262.435,1702530000,2263.075,2247.595,2248.035
2279.245,1702533600,2282.815,2258.735,2262.435
2283.415,1702537200,2284.0165,2270.428,2279.245
2274.665,1702540800,2288.606,2273.005,2283.204
2286.145,1702544400,2289.163,2271.845,2274.695
2286.315,1702548000,2291.095,2277.005,2285.885
2308.405,1702551600,2308.9765,2281.505,2286.315
2302.885,1702555200,2318.7815,2297.106,2308.405
2280.015,1702558800,2304.457,2221.49,2302.885
2288.685,1702562400,2298.065,2268.396,2280.0405
2276.165,1702566000,2290.825,2268.545,2288.725
2283.005,1702569600,2289.995,2275.083,2275.8955
2305.235,1702573200,2314.745,2282.505,2283.005
2287.925,1702576800,2305.489,2286.515,2305.235
2293.365,1702580400,2294.475,2284.275,2287.885
2291.005,1702584000,2293.365,2283.665,2293.185
2299.505,1702587600,2302.605,2289.685,2290.91
2315.925,1702591200,2316.4395,2297.465,2299.505
2316.745,1702594800,2333.285,2314.365,2315.925
2301.445,1702598400,2318.965,2299.8095,2316.535
2299.505,1702602000,2306.005,2296.525,2300.785
2288.145,1702605600,2300.995,2286.485,2299.505
2281.735,1702609200,2290.805,2274.76,2288.145
2282.105,1702612800,2284.345,2275.525,2281.725
2266.525,1702616400,2284.465,2263.706,2282.395
2260.753,1702620000,2270.495,2257.616,2266.525
2272.495,1702623600,2272.495,2260.005,2260.745
2278.185,1702627200,2278.885,2266.265,2272.495
2278.995,1702630800,2287.995,2275.495,2278.185
2280.785,1702634400,2282.775,2272.865,2279.945
2274.315,1702638000,2281.2865,2270.555,2280.785
2261.396,1702641600,2274.995,2260.635,2274.315
2250.015,1702645200,2262.455,2243.205,2261.385
2245.045,1702648800,2255.19,2234.575,2250.625
2232.925,1702652400,2250.5715,2225.8075,2245.045
2238.225,1702656000,2246.655,2229.595,2233.185
2230.955,1702659600,2246.995,2230.915,2238.533
2245.555,1702663200,2245.995,2230.195,2231.045
2243.245,1702666800,2250.065,2240.6135,2245.555
2251.235,1702670400,2253.383,2241.095,2243.245
2246.755,1702674000,2252.9865,2244.005,2251.235
2231.955,1702677600,2247.195,2226.819,2247.195
2221.705,1702681200,2238.8365,2199.5295,2231.955
2229.1785,1702684800,2232.715,2211.39,2221.705
2242.795,1702688400,2247.105,2228.679,2229.1815
2245.965,1702692000,2248.155,2242.005,2242.795
2255.665,1702695600,2260.588,2245.965,2245.965
2251.285,1702699200,2256.615,2248.135,2255.575
2249.1565,1702702800,2253.306,2246.635,2251.285
2245.505,1702706400,2251.595,2242.645,2249.1605
2242.545,1702710000,2246.8535,2239.1135,2245.505
2245.295,1702713600,2247.675,2240.4625,2242.545
2247.455,1702717200,2252.197,2245.295,2245.295
2249.125,1702720800,2249.865,2245.005,2247.455
2254.905,1702724400,2254.915,2246.426,2249.125
2257.575,1702728000,2258.745,2248.925,2254.905
2246.725,1702731600,2260.725,2240.725,2257.575
2248.745,1702735200,2249.9565,2242.245,2246.885
2257.2755,1702738800,2259.129,2246.255,2248.745
2254.315,1702742400,2264.9265,2251.815,2257.525
2250.625,1702746000,2255.932,2247.505,2254.315
2244.155,1702749600,2250.925,2235.855,2250.625
2236.0475,1702753200,2247.365,2231.5615,2244.155
2238.785,1702756800,2242.628,2234.0915,2236.1205
2231.345,1702760400,2240.355,2229.025,2238.785
2230.205,1702764000,2235.845,2220.795,2231.345
2229.635,1702767600,2231.395,2221.265,2230.205
2226.4395,1702771200,2234.945,2226.385,2229.635
2224.575,1702774800,2233.4375,2220.365,2226.442
2215.174,1702778400,2231.443,2212.6225,2224.575
2217.965,1702782000,2222.385,2212.664,2215.172
2222.495,1702785600,2224.995,2217.505,2217.965
2215.605,1702789200,2225.3405,2207.005,2222.495
2215.805,1702792800,2218.205,2201.565,2215.605
2209.785,1702796400,2218.6035,2207.835,2215.805
2216.165,1702800000,2217.794,2206.085,2209.785
2220.778,1702803600,2221.515,2210.7815,2216.325
2217.535,1702807200,2221.655,2214.685,2220.815
2217.295,1702810800,2220.005,2211.315,2217.535
2218.825,1702814400,2221.8405,2212.315,2217.2425
2210.975,1702818000,2219.455,2206.995,2218.836
2209.738,1702821600,2218.855,2200.998,2210.975
2223.435,1702825200,2227.777,2207.005,2209.814
2234.795,1702828800,2234.927,2215.168,2223.5685
2228.215,1702832400,2243.745,2224.435,2235.0855
2234.255,1702836000,2239.685,2212.1855,2227.9125
2236.235,1702839600,2239.645,2232.445,2234.255
2248.575,1702843200,2250.437,2235.805,2236.235
2242.085,1702846800,2248.805,2238.045,2248.575
2220.035,1702850400,2242.315,2213.275,2241.881
2197.935,1702854000,2224.394,2191.9975,2220.035
2194.655,1702857600,2206.152,2192.975,2197.935
2170.724,1702861200,2200.465,2170.723,2194.925
2167.315,1702864800,2180.9135,2162.7285,2170.7765
2175.675,1702868400,2176.625,2165.475,2167.315
2175.125,1702872000,2179.995,2173.205,2175.757
2167.475,1702875600,2175.565,2165.725,2175.125
2181.225,1702879200,2182.955,2165.535,2167.475
2170.055,1702882800,2185.665,2167.485,2181.225
2173.395,1702886400,2179.045,2161.855,2170.055
2159.775,1702890000,2173.775,2147.493,2173.395
2137.0315,1702893600,2160.295,2117.165,2159.775
2142.855,1702897200,2148.2185,2131.744,2137.375
2128.945,1702900800,2144.4135,2128.945,2143.045
2157.645,1702904400,2161.446,2128.395,2129.121
2170.235,1702908000,2175.005,2153.337,2157.5205
2156.0105,1702911600,2171.715,2154.535,2170.2785
2164.2655,1702915200,2164.275,2150.385,2156.173
2163.825,1702918800,2172.795,2159.895,2164.035
2171.505,1702922400,2171.725,2158.955,2163.825
2175.5375,1702926000,2177.095,2169.2265,2171.505
2186.945,1702929600,2189.413,2168.275,2175.412
2217.455,1702933200,2218.865,2185.0355,2186.7705
2214.005,1702936800,2225.7635,2212.065,2217.455
2220.555,1702940400,2224.985,2214.005,2214.005
2216.205,1702944000,2224.175,2212.9335,2220.555
2248.6275,1702947600,2249.665,2214.085,2216.205
2234.475,1702951200,2254.4785,2234.395,2248.6435
2237.715,1702954800,2239.995,2232.285,2234.512
2238.045,1702958400,2243.665,2232.471,2237.715
2244.725,1702962000,2246.004,2236.375,2238.045
2243.965,1702965600,2248.735,2237.855,2244.6735
2248.565,1702969200,2254.415,2243.965,2243.965
2248.415,1702972800,2255.745,2245.3205,2248.565
2246.005,1702976400,2254.515,2242.32,2248.605
2242.855,1702980000,2247.595,2238.754,2246.005
2237.2515,1702983600,2244.965,2235.685,2242.855
2233.8115,1702987200,2242.3695,2230.615,2237.408
2226.405,1702990800,2237.225,2226.405,2233.825
2188.995,1702994400,2228.895,2184.365,2226.275
2192.855,1702998000,2206.205,2180.351,2188.995
2179.015,1703001600,2206.855,2177.315,2192.855
2142.075,1703005200,2182.2785,2140.1545,2179.378
2173.014,1703008800,2174.636,2136.4775,2141.795
2177.675,1703012400,2187.745,2169.245,2173.023
2171.495,1703016000,2179.985,2166.175,2177.675
2186.9255,1703019600,2186.9255,2171.135,2171.5995
2178.615,1703023200,2187.3355,2172.745,2186.9535
2178.985,1703026800,2183.965,2170.795,2178.615
2186.205,1703030400,2191.958,2177.005,2179.015
2177.162,1703034000,2188.335,2171.287,2186.205
2186.5,1703037600,2187.835,2172.095,2177.125
2187.105,1703041200,2187.935,2182.365,2186.485
2215.435,1703044800,2219.2775,2184.575,2187.485
2211.315,1703048400,2216.855,2204.066,2215.377
2207.214,1703052000,2224.685,2205.395,2211.205
2217.785,1703055600,2218.755,2204.225,2207.205
2208.695,1703059200,2219.625,2208.232,2217.657
2216.155,1703062800,2223.725,2207.974,2208.695
2221.585,1703066400,2225.525,2213.082,2216.045
2212.865,1703070000,2222.195,2205.755,2221.525
2214.215,1703073600,2215.205,2204.405,2212.865
2250.325,1703077200,2252.545,2214.1135,2214.215
2243.385,1703080800,2268.945,2232.795,2250.325
2249.115,1703084400,2261.7745,2237.5785,2243.059
2224.995,1703088000,2251.595,2216.143,2249.115
2234.105,1703091600,2236.955,2224.485,2224.8165
2227.305,1703095200,2240.805,2223.155,2234.105
2206.4745,1703098800,2229.711,2195.32,2227.305
2185.185,1703102400,2209.1835,2157.4305,2206.275
2181.795,1703106000,2195.705,2172.915,2185.2145
2193.675,1703109600,2200.175,2179.585,2182.045
2203.955,1703113200,2204.545,2185.775,2193.675
2194.295,1703116800,2204.145,2193.557,2203.955
2196.395,1703120400,2196.855,2185.1395,2194.295
2193.595,1703124000,2204.855,2188.4795,2196.395
2202.205,1703127600,2204.295,2191.695,2193.595
2201.449,1703131200,2207.975,2200.395,2202.205
2196.2425,1703134800,2207.475,2193.945,2201.495
2216.425,1703138400,2218.935,2195.005,2196.185
2216.815,1703142000,2221.527,2212.175,2216.425
2211.685,1703145600,2222.071,2211.235,2216.815
2222.1995,1703149200,2222.1995,2205.6625,2211.685
2246.835,1703152800,2248.995,2220.7175,2222.495
2255.6035,1703156400,2259.9995,2242.485,2246.795
2261.0575,1703160000,2281.8485,2255.455,2255.715
2253.495,1703163600,2262.925,2247.425,2260.981
2217.4945,1703167200,2254.565,2215.564,2253.495
2234.545,1703170800,2235.145,2201.6555,2217.5895
2238.425,1703174400,2241.955,2221.615,2234.5375
2234.925,1703178000,2248.545,2227.125,2238.545
2231.955,1703181600,2243.725,2227.32,2234.925
2227.505,1703185200,2243.4865,2220.395,2231.955
2241.385,1703188800,2241.385,2220.005,2227.505
2250.624,1703192400,2265.625,2234.815,2241.785
2246.705,1703196000,2252.245,2237.475,2250.795
2241.465,1703199600,2248.625,2232.8465,2246.705
2243.075,1703203200,2251.385,2233.204,2241.465
2257.065,1703206800,2263.685,2242.3525,2243.075
2242.995,1703210400,2257.995,2234.435,2257.065
2250.985,1703214000,2251.375,2238.005,2242.995
2262.405,1703217600,2263.075,2247.205,2250.985
2261.095,1703221200,2267.135,2257.435,2262.435
2265.485,1703224800,2300.8685,2255.633,2260.785
2275.515,1703228400,2296.305,2248.095,2265.795
