close,epoch,high,low,open
39416.45,1701543600,39885.906,38856.25,38856.25
39566.75,1701547200,39596.45,39272.75,39416.45
39553.05,1701550800,39719.422,39411.75,39570.55
39343.05,1701554400,39605.662,39276.964,39552.966
39436.449,1701558000,39463.95,39313.55,39343.05
39485.65,1701561600,39514.25,39384.75,39435.05
39471.95,1701565200,39548.95,39459.55,39485.65
39348.85,1701568800,39535.75,39339.95,39471.95
39371.55,1701572400,39375.0,39255.302,39348.85
39348.75,1701576000,39416.25,39338.023,39375.95
39406.45,1701579600,39435.75,39308.85,39348.75
39406.35,1701583200,39443.95,39359.65,39406.45
39474.05,1701586800,39487.95,39388.05,39406.35
39393.45,1701590400,39479.85,39390.84,39474.05
39449.85,1701594000,39459.85,39386.35,39393.45
39538.85,1701597600,39539.25,39403.65,39449.85
39471.35,1701601200,39538.85,39437.85,39538.85
39393.25,1701604800,39501.458,39367.05,39471.35
39668.506,1701608400,39773.75,39373.95,39393.25
39525.05,1701612000,39746.45,39525.05,39665.202
39757.65,1701615600,39799.95,39480.05,39526.95
39656.85,1701619200,39842.05,39638.95,39758.789
39518.95,1701622800,39668.35,39442.45,39658.75
39533.15,1701626400,39576.632,39481.25,39518.95
39555.15,1701630000,39566.45,39420.85,39530.05
39556.15,1701633600,39628.85,39541.45,39555.15
39704.65,1701637200,39758.803,39556.15,39556.15
40077.642,1701640800,40323.6,39680.85,39704.65
39979.75,1701644400,40206.15,39778.837,40079.689
40214.45,1701648000,40244.15,39976.55,39979.75
40613.65,1701651600,40894.55,40162.15,40217.65
40694.85,1701655200,40715.75,40488.15,40613.65
40720.65,1701658800,40901.151,40685.201,40697.55
40916.15,1701662400,40946.15,40702.277,40720.65
41529.55,1701666000,41593.35,40867.55,40915.05
41406.75,1701669600,41784.55,41354.95,41526.45
41469.15,1701673200,41574.55,41321.35,41410.55
41705.55,1701676800,41750.45,41388.45,41471.85
41558.15,1701680400,41840.755,41546.65,41705.55
41990.05,1701684000,42119.85,41553.55,41559.55
41605.741,1701687600,42176.234,41340.518,41991.25
41801.85,1701691200,41839.55,41494.25,41605.95
41739.15,1701694800,41919.95,41723.15,41803.134
41651.55,1701698400,41799.95,41480.05,41741.95
41273.05,1701702000,41663.348,41124.441,41653.65
41641.95,1701705600,41641.95,41186.85,41281.316
41618.55,1701709200,41778.35,41562.05,41641.95
41733.35,1701712800,41777.05,41519.25,41618.55
42000.95,1701716400,42081.42,41712.17,41733.35
41779.05,1701720000,42019.95,41728.55,42000.95
42049.939,1701723600,42071.55,41722.85,41779.05
41953.55,1701727200,42439.95,41863.05,42050.055
41993.05,1701730800,42010.65,41802.05,41953.55
41925.95,1701734400,41993.159,41749.156,41993.05
41808.25,1701738000,41934.55,41630.15,41925.95
41742.75,1701741600,41822.55,41630.05,41808.25
41831.95,1701745200,41837.35,41707.15,41742.75
41779.75,1701748800,41835.95,41730.15,41831.95
41909.55,1701752400,41922.75,41723.726,41779.75
41721.036,1701756000,41917.85,41662.05,41909.55
41534.25,1701759600,41731.95,41393.65,41720.747
41614.85,1701763200,41643.95,41426.642,41534.649
41707.25,1701766800,41725.25,41587.45,41614.85
41618.05,1701770400,41762.95,41618.05,41701.05
41730.95,1701774000,41747.35,41567.15,41618.05
41869.55,1701777600,41877.85,41694.65,41730.95
41826.25,1701781200,42083.15,41811.15,41869.55
42189.85,1701784800,42240.007,41811.05,41826.25
42267.56,1701788400,42511.0,42086.15,42189.85
42706.851,1701792000,42848.458,42125.85,42266.75
43390.65,1701795600,44164.88,42675.05,42712.033
43724.15,1701799200,44137.751,43330.05,43389.25
43831.85,1701802800,43978.55,43607.15,43724.15
43791.95,1701806400,43865.45,43428.85,43833.95
43894.65,1701810000,44275.05,43705.05,43797.55
44296.85,1701813600,44513.567,43805.95,43907.839
44080.35,1701817200,44299.95,43867.111,44299.85
44150.65,1701820800,44158.95,43833.55,44081.61
43885.25,1701824400,44159.95,43758.15,44150.65
43912.45,1701828000,43925.15,43580.45,43885.25
43757.65,1701831600,43928.05,43678.85,43912.45
43742.05,1701835200,43878.25,43603.45,43757.67
43691.95,1701838800,43853.55,43559.75,43742.05
43685.85,1701842400,43747.65,43455.85,43692.098
43697.05,1701846000,43739.926,43517.247,43685.85
43836.05,1701849600,43893.55,43654.539,43697.05
43890.75,1701853200,44035.842,43692.05,43831.15
44126.95,1701856800,44318.15,43877.65,43890.75
43854.75,1701860400,44147.75,43384.05,44126.95
44049.95,1701864000,44242.316,43789.55,43854.75
44111.05,1701867600,44193.75,43984.65,44049.95
44068.35,1701871200,44302.05,43954.437,44111.05
43795.25,1701874800,44122.05,43737.488,44071.25
43864.95,1701878400,44056.331,43750.05,43794.565
43971.45,1701882000,44163.75,43831.55,43873.35
43955.15,1701885600,44019.95,43876.55,43971.45
44008.224,1701889200,44149.35,43932.119,43955.15
43765.95,1701892800,44085.95,43763.41,44007.432
43837.75,1701896400,43871.45,43613.45,43758.381
43775.935,1701900000,43973.191,43626.078,43837.75
43772.15,1701903600,43829.95,43610.05,43776.05
43836.55,1701907200,43919.95,43720.95,43772.15
43937.55,1701910800,43959.95,43835.932,43838.095
43983.55,1701914400,44009.95,43916.75,43937.55
43941.35,1701918000,44005.85,43924.65,43984.791
43983.457,1701921600,44066.751,43890.35,43941.35
44019.95,1701925200,44063.95,43943.15,43983.456
43875.05,1701928800,44038.528,43839.95,44019.95
43899.35,1701932400,43962.45,43870.55,43875.05
43592.05,1701936000,43911.45,43550.05,43899.35
43376.15,1701939600,43649.95,42837.899,43601.95
43150.05,1701943200,43449.55,43077.028,43376.15
43206.45,1701946800,43397.95,43130.05,43150.05
43429.65,1701950400,43433.35,42976.05,43206.45
43318.05,1701954000,43533.058,43202.75,43432.45
43501.15,1701957600,43549.95,43269.755,43318.05
43679.65,1701961200,43958.25,43458.65,43501.15
43710.95,1701964800,43782.85,43506.45,43679.65
43448.586,1701968400,43721.15,43254.55,43711.296
43327.45,1701972000,43485.15,43267.25,43448.75
43239.15,1701975600,43357.55,43096.05,43327.45
43267.244,1701979200,43356.05,43122.25,43239.15
43397.15,1701982800,43480.109,43248.45,43266.85
43158.15,1701986400,43438.95,43151.05,43396.898
43296.05,1701990000,43404.15,43156.35,43159.65
43425.15,1701993600,43435.85,43286.85,43296.05
43429.95,1701997200,43444.95,43337.25,43425.15
43524.25,1702000800,43558.95,43420.25,43429.95
43402.75,1702004400,43547.95,43396.55,43524.17
43484.329,1702008000,43585.61,43383.65,43402.75
43459.703,1702011600,43546.35,43419.45,43486.45
43393.25,1702015200,43538.05,43387.55,43459.679
43184.85,1702018800,43429.95,43137.604,43393.25
43242.95,1702022400,43294.75,43122.25,43184.85
43163.25,1702026000,43324.95,43140.15,43242.95
43394.95,1702029600,43394.95,43100.5,43163.25
43687.25,1702033200,43779.95,43394.95,43394.95
43770.403,1702036800,43833.224,43550.05,43687.25
43598.95,1702040400,43790.444,43517.45,43770.35
43993.65,1702044000,44070.55,43592.85,43598.95
43778.55,1702047600,44013.984,43778.424,43993.65
43842.65,1702051200,43979.486,43775.95,43778.55
43756.55,1702054800,43872.415,43658.35,43842.65
43825.75,1702058400,43954.95,43753.65,43756.55
43963.95,1702062000,43987.269,43812.55,43825.75
44387.45,1702065600,44440.45,43967.65,43967.65
44567.65,1702069200,44763.95,44256.95,44393.15
44287.35,1702072800,44617.45,44269.45,44571.95
44209.55,1702076400,44368.95,44151.25,44287.35
44207.25,1702080000,44324.65,44173.75,44209.55
44151.35,1702083600,44229.95,44073.05,44207.25
44147.75,1702087200,44236.45,44127.75,44147.95
44173.55,1702090800,44264.25,44145.05,44147.687
44259.95,1702094400,44307.95,44173.55,44173.55
44313.95,1702098000,44389.15,44250.15,44259.95
44245.75,1702101600,44373.35,44210.35,44313.95
44221.25,1702105200,44309.75,44150.05,44245.451
43861.75,1702108800,44237.95,43750.401,44220.65
43863.242,1702112400,43982.25,43756.85,43861.75
43863.85,1702116000,43940.167,43835.95,43865.55
43838.35,1702119600,43922.4,43771.75,43863.85
43935.35,1702123200,43935.409,43766.05,43838.153
44030.05,1702126800,44083.95,43911.65,43938.95
43963.65,1702130400,44179.15,43774.05,44030.05
44088.05,1702134000,44154.65,43887.482,43963.65
44055.95,1702137600,44130.95,43974.15,44088.05
43922.25,1702141200,44075.25,43919.987,44052.15
43993.25,1702144800,44018.75,43903.65,43922.25
43954.85,1702148400,44045.25,43946.25,43993.25
44017.95,1702152000,44025.69,43888.311,43954.85
44012.35,1702155600,44137.0,43903.45,44017.95
43931.55,1702159200,44074.95,43931.55,44012.35
43734.35,1702162800,43958.35,43594.541,43931.55
43799.95,1702166400,43819.95,43693.908,43734.162
43823.95,1702170000,43893.25,43734.45,43799.95
43777.95,1702173600,43845.85,43742.301,43823.95
43870.75,1702177200,43874.95,43744.65,43777.95
43972.65,1702180800,44002.95,43849.95,43870.75
43927.45,1702184400,43996.45,43909.55,43972.65
43941.15,1702188000,43965.15,43897.05,43927.45
43995.85,1702191600,44042.75,43874.65,43941.15
43799.75,1702195200,44069.678,43763.05,43995.85
43625.05,1702198800,43847.25,43624.75,43799.75
43726.65,1702202400,43749.439,43625.05,43625.05
43760.15,1702206000,43791.55,43700.05,43726.65
43912.05,1702209600,43942.85,43750.05,43760.15
43871.35,1702213200,43948.95,43769.05,43912.05
43861.75,1702216800,43929.95,43787.291,43871.35
43945.35,1702220400,44013.05,43853.35,43861.75
43856.95,1702224000,43976.25,43808.25,43945.35
43851.55,1702227600,43877.75,43796.75,43856.95
43864.55,1702231200,43949.95,43842.55,43851.55
43819.45,1702234800,43905.35,43759.85,43864.55
43996.85,1702238400,44007.15,43807.35,43819.45
43833.45,1702242000,44099.05,43814.45,43996.85
43805.65,1702245600,43925.65,43800.05,43833.45
43810.05,1702249200,43872.75,43579.65,43805.65
43642.35,1702252800,43833.35,43619.95,43810.05
43241.75,1702256400,43647.15,43218.95,43642.35
41954.69,1702260000,43253.55,40302.95,43241.75
42313.104,1702263600,42554.75,41879.255,41962.25
42172.15,1702267200,42328.65,42009.515,42313.283
42058.052,1702270800,42214.85,41635.451,42172.15
42133.55,1702274400,42217.05,41737.55,42053.45
42128.716,1702278000,42321.05,42091.75,42133.05
42246.45,1702281600,42289.95,41983.45,42128.663
42386.25,1702285200,42405.75,42188.05,42246.45
42381.25,1702288800,42489.25,42346.45,42386.25
42346.907,1702292400,42490.45,42159.25,42381.25
42218.612,1702296000,42398.25,42186.85,42346.65
42018.65,1702299600,42267.45,41903.05,42218.05
41868.35,1702303200,42139.45,41827.35,42018.65
41824.65,1702306800,42064.35,41689.801,41868.35
41826.75,1702310400,41886.05,41403.646,41824.65
41386.35,1702314000,41830.135,41327.15,41830.135
41076.15,1702317600,41380.05,40569.95,41379.35
40795.75,1702321200,41143.25,40240.954,41079.7
40881.808,1702324800,40954.35,40573.65,40799.35
41225.05,1702328400,41307.338,40866.15,40881.593
41305.95,1702332000,41375.35,41152.854,41225.05
41271.05,1702335600,41324.95,41155.25,41305.95
41735.45,1702339200,41788.95,41202.95,41271.05
41703.45,1702342800,41883.95,41613.15,41735.45
41879.95,1702346400,41955.05,41690.15,41703.45
41760.35,1702350000,41911.865,41741.45,41879.95
41404.25,1702353600,41791.75,41404.25,41760.35
41590.35,1702357200,41711.95,41410.797,41410.797
41719.75,1702360800,41724.55,41425.35,41590.35
41937.861,1702364400,42089.15,41704.05,41719.75
42049.45,1702368000,42123.75,41791.05,41930.05
41819.15,1702371600,42051.95,41814.85,42049.639
41827.75,1702375200,41848.686,41728.05,41819.15
41606.75,1702378800,41840.95,41571.35,41827.75
41874.95,1702382400,41928.45,41606.25,41606.75
41833.65,1702386000,42082.209,41764.748,41874.95
41498.45,1702389600,41894.15,41320.05,41834.643
41376.65,1702393200,41609.95,41184.345,41495.8
41372.05,1702396800,41483.646,41121.55,41376.65
40735.45,1702400400,41373.35,40735.35,41372.05
41334.95,1702404000,41441.15,40721.4,40735.45
41169.889,1702407600,41356.75,41050.05,41334.95
41255.15,1702411200,41319.95,41091.65,41169.65
41125.35,1702414800,41411.75,41060.55,41254.65
41258.05,1702418400,41309.15,41106.5,41131.25
41514.95,1702422000,41573.762,41256.95,41258.05
41436.95,1702425600,41524.15,41326.15,41514.95
41060.25,1702429200,41464.25,40945.067,41432.455
41029.73,1702432800,41173.899,40581.128,41055.65
40858.55,1702436400,41070.75,40783.25,41033.95
40921.35,1702440000,40941.35,40656.106,40858.55
41046.45,1702443600,41047.75,40862.4,40921.35
40885.45,1702447200,41085.05,40842.65,41046.45
41146.25,1702450800,41274.95,40816.75,40885.45
41291.75,1702454400,41311.95,41140.572,41146.25
41249.45,1702458000,41291.75,41098.153,41291.75
41171.85,1702461600,41287.95,41106.05,41249.45
41035.25,1702465200,41252.55,40991.45,41171.85
41237.259,1702468800,41291.95,41012.75,41035.25
41488.05,1702472400,41511.05,41212.391,41236.55
41459.65,1702476000,41517.728,41331.05,41488.05
41959.15,1702479600,41973.45,41454.05,41459.65
41890.77,1702483200,42242.893,41736.35,41959.95
42139.838,1702486800,42153.95,41829.816,41893.95
42141.25,1702490400,42214.45,42000.439,42138.05
42745.95,1702494000,42901.05,42149.35,42150.605
42883.678,1702497600,42897.15,42583.25,42746.75
43009.506,1702501200,43210.649,42723.65,42880.05
42987.95,1702504800,43499.95,42957.567,43002.866
42873.92,1702508400,43053.65,42851.05,42987.95
42798.25,1702512000,42950.233,42675.245,42874.95
42848.05,1702515600,42857.65,42720.55,42792.85
42775.05,1702519200,42871.85,42674.45,42848.05
42726.85,1702522800,42815.727,42674.55,42775.05
42713.45,1702526400,42799.45,42685.45,42726.85
42817.75,1702530000,42824.14,42705.603,42713.45
42911.25,1702533600,43123.55,42777.65,42817.75
42913.85,1702537200,42949.95,42761.25,42911.25
42766.95,1702540800,43012.65,42765.55,42910.15
42898.15,1702544400,42938.25,42700.05,42766.95
42967.65,1702548000,43027.25,42790.05,42898.05
43269.55,1702551600,43320.75,42894.05,42967.65
43100.15,1702555200,43368.05,43047.915,43269.55
42568.85,1702558800,43110.45,41370.93,43100.15
42661.75,1702562400,42785.05,42354.05,42564.75
42461.05,1702566000,42708.75,42229.287,42664.95
42598.05,1702569600,42697.95,42454.15,42454.15
43214.35,1702573200,43423.294,42573.986,42598.051
42870.95,1702576800,43222.25,42850.05,43216.35
43105.85,1702580400,43119.25,42818.45,42867.25
42932.25,1702584000,43117.95,42854.35,43105.55
42985.75,1702587600,43033.15,42889.449,42927.756
43077.35,1702591200,43125.107,42924.311,42985.75
43032.35,1702594800,43193.436,42944.757,43077.35
42908.45,1702598400,43097.95,42882.85,43032.908
42995.35,1702602000,43061.95,42896.35,42902.05
42897.65,1702605600,43027.15,42843.406,42995.35
42813.55,1702609200,42908.55,42474.073,42898.75
42823.55,1702612800,42831.55,42716.05,42813.55
42609.65,1702616400,42895.094,42581.65,42823.55
42583.95,1702620000,42659.55,42538.553,42609.65
42724.75,1702623600,42724.75,42567.85,42583.95
42882.85,1702627200,42889.95,42648.819,42724.75
42854.05,1702630800,43053.95,42817.45,42882.85
42866.95,1702634400,42919.95,42760.18,42859.75
42800.05,1702638000,42881.652,42719.35,42866.95
42631.05,1702641600,42809.55,42625.05,42800.05
42305.65,1702645200,42641.429,42231.314,42636.757
42199.263,1702648800,42379.85,42022.35,42311.45
41931.65,1702652400,42286.55,41692.65,42199.45
41812.25,1702656000,42120.15,41715.05,41930.35
41874.45,1702659600,42091.759,41792.05,41818.938
42136.95,1702663200,42146.65,41849.522,41874.45
42124.95,1702666800,42214.95,41996.884,42136.95
42238.05,1702670400,42279.95,42101.85,42124.95
42249.95,1702674000,42258.05,42123.25,42233.65
42081.75,1702677600,42264.174,41957.401,42254.75
41966.55,1702681200,42195.409,41915.75,42081.75
41934.15,1702684800,42084.95,41640.877,41968.757
42094.85,1702688400,42177.45,41912.55,41934.15
42173.65,1702692000,42227.25,42085.05,42094.85
42361.05,1702695600,42434.75,42132.496,42173.65
42312.75,1702699200,42380.75,42271.25,42354.45
42291.75,1702702800,42337.1,42224.05,42312.75
42231.761,1702706400,42337.95,42162.15,42291.75
42243.05,1702710000,42297.35,42182.15,42231.95
42198.55,1702713600,42284.317,42122.25,42243.259
42231.95,1702717200,42309.95,42198.55,42198.55
42279.95,1702720800,42287.05,42216.25,42231.95
42349.95,1702724400,42363.429,42240.25,42279.95
42441.95,1702728000,42510.15,42286.15,42349.95
42414.95,1702731600,42574.834,42258.357,42441.967
42382.75,1702735200,42481.65,42320.85,42417.05
42610.35,1702738800,42633.95,42330.05,42382.75
42616.45,1702742400,42739.85,42504.65,42614.95
42526.95,1702746000,42619.592,42482.75,42616.45
42483.35,1702749600,42531.05,42388.05,42526.95
42367.95,1702753200,42541.75,42345.05,42483.374
42359.75,1702756800,42434.25,42289.85,42367.95
42314.55,1702760400,42395.65,42268.95,42359.75
42331.35,1702764000,42343.15,42159.307,42314.55
42287.45,1702767600,42361.15,42199.95,42331.35
42162.299,1702771200,42322.15,42162.299,42287.45
42029.05,1702774800,42275.65,41901.25,42161.616
41892.022,1702778400,42166.95,41880.05,42029.05
41949.45,1702782000,42037.65,41888.45,41890.85
42019.95,1702785600,42086.45,41929.55,41949.45
41918.95,1702789200,42067.541,41788.05,42019.95
42019.35,1702792800,42046.15,41820.649,41918.95
41894.55,1702796400,42063.05,41874.75,42016.844
41918.65,1702800000,41926.65,41688.05,41894.55
42000.05,1702803600,42018.41,41843.12,41918.65
41966.717,1702807200,42036.643,41910.65,42003.85
41979.75,1702810800,42013.96,41861.35,41966.743
41973.95,1702814400,42032.863,41886.75,41979.75
41877.55,1702818000,41980.95,41797.314,41973.95
41646.45,1702821600,41980.999,41543.045,41877.55
41828.45,1702825200,41882.05,41591.05,41646.45
42146.45,1702828800,42152.758,41707.25,41828.45
42123.65,1702832400,42473.35,42057.15,42143.05
42202.35,1702836000,42266.941,41822.75,42121.11
42136.989,1702839600,42252.65,42091.35,42202.35
42151.95,1702843200,42225.95,42132.25,42137.278
41971.85,1702846800,42153.108,41939.05,42151.95
41741.15,1702850400,41977.441,41652.284,41970.05
41398.65,1702854000,41773.134,41270.45,41741.15
41389.339,1702857600,41487.45,41206.15,41398.65
41001.15,1702861200,41444.05,40912.65,41391.727
40919.85,1702864800,41150.95,40812.05,40998.85
41106.95,1702868400,41130.418,40878.85,40919.85
41206.05,1702872000,41221.95,41056.55,41106.95
41032.25,1702875600,41219.831,41027.05,41206.05
41232.05,1702879200,41317.75,41022.454,41032.25
41159.95,1702882800,41338.65,41124.898,41232.05
41218.65,1702886400,41285.25,41060.05,41159.95
41079.75,1702890000,41222.75,40822.65,41218.65
40842.367,1702893600,41096.865,40562.164,41079.75
41137.25,1702897200,41235.05,40811.076,40845.95
40941.15,1702900800,41154.75,40923.05,41137.25
41381.35,1702904400,41459.05,40932.45,40941.15
41633.45,1702908000,41779.95,41281.95,41381.35
41281.45,1702911600,41687.95,41270.35,41631.077
41514.05,1702915200,41528.15,41172.687,41287.95
41403.26,1702918800,41669.65,41402.95,41514.05
41659.95,1702922400,41659.95,41353.15,41402.95
41716.094,1702926000,41749.95,41642.413,41659.95
41995.85,1702929600,42071.826,41591.35,41714.65
42643.05,1702933200,42783.35,41985.15,41994.45
42529.95,1702936800,42743.273,42464.15,42643.05
42674.95,1702940400,42747.164,42529.95,42529.95
42731.95,1702944000,42909.344,42595.15,42674.644
43345.05,1702947600,43428.05,42626.65,42734.05
43098.95,1702951200,43522.145,43062.75,43346.15
43100.15,1702954800,43168.198,43018.05,43098.95
42947.326,1702958400,43159.65,42870.65,43100.15
42985.95,1702962000,43020.05,42889.654,42946.288
42936.16,1702965600,43003.55,42847.741,42985.311
43062.05,1702969200,43144.55,42915.95,42936.25
43112.85,1702972800,43214.45,43020.05,43062.05
43060.95,1702976400,43209.453,42981.55,43112.85
43155.05,1702980000,43297.05,42967.65,43060.95
43001.25,1702983600,43229.85,42984.372,43155.05
42968.114,1702987200,43060.25,42881.15,43003.95
42894.65,1702990800,43055.35,42889.25,42968.05
42387.094,1702994400,42940.85,42252.85,42894.05
42511.15,1702998000,42762.55,42277.25,42386.65
42357.75,1703001600,42674.95,42329.25,42512.224
41886.15,1703005200,42389.915,41862.75,42357.809
42248.65,1703008800,42269.95,41845.55,41881.75
42376.021,1703012400,42515.857,42172.05,42248.65
42250.15,1703016000,42431.15,42152.65,42376.288
42543.259,1703019600,42543.259,42240.35,42254.25
42353.85,1703023200,42549.65,42274.478,42549.25
42298.25,1703026800,42433.05,42225.85,42353.85
42441.95,1703030400,42467.55,42261.25,42298.25
42343.65,1703034000,42518.833,42253.45,42441.95
42450.841,1703037600,42484.65,42227.951,42343.65
42451.75,1703041200,42499.95,42385.15,42450.05
42843.85,1703044800,42892.612,42400.997,42451.75
42739.95,1703048400,42867.95,42611.75,42841.45
42900.33,1703052000,43054.45,42657.883,42739.95
42950.05,1703055600,42994.75,42823.95,42899.95
42804.95,1703059200,43031.95,42779.05,42950.05
42815.65,1703062800,42984.05,42747.65,42804.95
42895.95,1703066400,42895.95,42706.65,42815.65
42894.05,1703070000,43018.35,42770.05,42895.95
43008.781,1703073600,43035.95,42780.15,42894.05
43821.15,1703077200,43830.206,43006.833,43008.841
43903.35,1703080800,44214.467,43637.25,43818.85
44077.05,1703084400,44346.459,43850.05,43901.05
43729.45,1703088000,44170.45,43521.35,44077.65
44031.95,1703091600,44073.75,43616.559,43725.85
44172.85,1703095200,44238.95,43960.15,44031.95
43765.05,1703098800,44289.75,43765.05,44176.05
43478.052,1703102400,43845.95,43260.15,43760.05
43499.85,1703106000,43743.65,43374.15,43481.65
43640.65,1703109600,43776.25,43425.15,43499.85
43708.104,1703113200,43708.104,43494.05,43640.65
43622.35,1703116800,43774.95,43555.95,43708.95
43493.15,1703120400,43642.95,43389.25,43622.35
43420.25,1703124000,43613.083,43326.348,43493.15
43678.65,1703127600,43730.55,43407.15,43420.15
43667.55,1703131200,43739.25,43628.737,43678.65
43543.15,1703134800,43734.25,43486.35,43667.55
43848.75,1703138400,43863.35,43510.85,43541.45
43794.85,1703142000,43909.95,43750.45,43849.256
43709.95,1703145600,43979.95,43698.95,43794.85
43790.991,1703149200,43790.991,43612.308,43709.95
44041.229,1703152800,44095.088,43784.55,43794.95
43969.75,1703156400,44163.65,43910.05,44040.15
44081.75,1703160000,44254.95,43968.85,43969.75
44179.05,1703163600,44283.75,43968.504,44082.362
43540.44,1703167200,44243.35,43502.591,44178.997
43861.979,1703170800,43970.841,43398.298,43546.95
43705.15,1703174400,43955.95,43565.05,43861.95
43481.45,1703178000,43713.351,43400.476,43713.351
43619.05,1703181600,43669.35,43481.45,43481.45
43623.05,1703185200,43899.95,43437.85,43619.05
43822.25,1703188800,43822.25,43590.15,43623.05
44038.276,1703192400,44170.05,43750.841,43834.15
43980.55,1703196000,44059.95,43920.55,44038.128
43896.35,1703199600,43989.95,43825.45,43980.55
43866.85,1703203200,43984.55,43779.499,43896.35
44161.95,1703206800,44312.55,43866.85,43866.85
44007.75,1703210400,44194.75,43949.35,44161.05
44044.35,1703214000,44079.95,43926.05,44007.823
44143.15,1703217600,44185.35,43957.55,44044.35
44179.85,1703221200,44275.55,44115.972,44140.587
43906.45,1703224800,44466.85,43850.05,44172.55
43614.05,1703228400,43996.15,43566.15,43906.45
43636.95,1703232000,43838.35,43597.35,43614.05
43779.75,1703235600,43832.05,43488.762,43638.35
43730.65,1703239200,43811.35,43684.65,43782.795
43781.015,1703242800,43858.65,43655.95,43734.55
43596.75,1703246400,43820.95,43530.95,43783.744
43734.25,1703250000,43849.55,43563.75,43596.75
43665.65,1703253600,43788.95,43434.95,43734.25
43699.95,1703257200,43731.65,43580.05,43665.65
43587.15,1703260800,43743.35,43503.45,43699.95
43712.95,1703264400,43774.45,43574.695,43587.15
